year,make,model,class,motor,transmission,fuel,city(kWh/100km),hwy(kWh/100km),comb(kWh/100km),city(Le/100km),hwy(Le/100km),comb(Le/100km),range,co2_emissions,co2_rating,smog_rating,recharge_time,engine_size,cylinders,city(L/100km),hwy(L/100km),comb(L/100km),comb(mpg),fuel_1,comb(Le/100Km),range_1,fuel_2,range_2
2023,Kia,Forte,Mid-size,,automatic,gas,,,,,,,,170.0,6.0,7.0,,2.0,4.0,8.2,6.0,7.2,39.0,,,,,
2023,Kia,Forte 5,Full-size,,automatic,gas,,,,,,,,190.0,6.0,5.0,,1.6,4.0,8.9,6.9,8.0,35.0,,,,,
2023,Kia,Forte 5,Full-size,,automatic,gas,,,,,,,,182.0,6.0,7.0,,2.0,4.0,8.6,6.5,7.7,37.0,,,,,
2023,Kia,K5,Full-size,,automatic,gas,,,,,,,,207.0,5.0,5.0,,2.5,4.0,9.9,7.3,8.7,32.0,,,,,
2023,Kia,K5 AWD,Full-size,,automatic,gas,,,,,,,,196.0,6.0,5.0,,1.6,4.0,9.3,7.0,8.3,34.0,,,,,
2023,Kia,Niro,Station wagon: Small,,automatic,gas,,,,,,,,112.0,8.0,7.0,,1.6,4.0,4.5,5.2,4.8,59.0,,,,,
2023,Kia,Niro FE,Station wagon: Small,,automatic,gas,,,,,,,,104.0,9.0,7.0,,1.6,4.0,4.5,4.4,4.4,64.0,,,,,
2023,Kia,Rio,Compact,,automatic,gas,,,,,,,,160.0,7.0,3.0,,1.6,4.0,7.2,6.1,6.7,42.0,,,,,
2023,Kia,Rio,Compact,,manual,gas,,,,,,,,166.0,6.0,3.0,,1.6,4.0,7.7,6.1,7.0,40.0,,,,,
2023,Kia,Seltos,SUV: Small,,automatic,gas,,,,,,,,182.0,6.0,5.0,,2.0,4.0,8.2,7.1,7.7,37.0,,,,,
2023,Kia,Seltos AWD,SUV: Small,,automatic,gas,,,,,,,,205.0,5.0,5.0,,1.6,4.0,9.4,7.9,8.7,32.0,,,,,
2023,Kia,Seltos AWD,SUV: Small,,automatic,gas,,,,,,,,195.0,6.0,5.0,,2.0,4.0,8.8,7.6,8.2,34.0,,,,,
2023,Kia,Sorento AWD,SUV: Small,,automatic,gas,,,,,,,,234.0,5.0,5.0,,2.5,4.0,10.9,8.7,9.9,29.0,,,,,
2023,Kia,Sorento AWD,SUV: Small,,automatic,gas,,,,,,,,227.0,5.0,5.0,,2.5,4.0,10.1,9.2,9.7,29.0,,,,,
2023,Kia,Sorento Hybrid AWD,SUV: Small,,automatic,gas,,,,,,,,157.0,7.0,7.0,,1.6,4.0,6.4,7.0,6.6,43.0,,,,,
2023,Kia,Soul,Station wagon: Small,,automatic,gas,,,,,,,,187.0,6.0,7.0,,2.0,4.0,8.5,7.0,7.9,36.0,,,,,
2023,Kia,Sportage,SUV: Small,,automatic,gas,,,,,,,,198.0,6.0,5.0,,2.5,4.0,9.3,7.4,8.4,34.0,,,,,
2023,Kia,Sportage AWD,SUV: Small,,automatic,gas,,,,,,,,224.0,5.0,5.0,,2.5,4.0,10.4,8.5,9.5,30.0,,,,,
2023,Kia,Sportage Hybrid AWD,SUV: Small,,automatic,gas,,,,,,,,145.0,7.0,7.0,,1.6,4.0,6.1,6.3,6.2,46.0,,,,,
2023,Kia,Stinger AWD,Mid-size,,automatic,gas,,,,,,,,280.0,4.0,3.0,,3.3,6.0,13.7,9.6,11.9,24.0,,,,,
2023,Kia,Telluride AWD,SUV: Small,,automatic,gas,,,,,,,,269.0,4.0,5.0,,3.8,6.0,12.8,9.8,11.4,25.0,,,,,
2023,Lamborghini,Huracán EVO Coupe,Two-seater,,automatic,gas,,,,,,,,368.0,2.0,1.0,,5.2,10.0,18.0,13.1,15.8,18.0,,,,,
2023,Lamborghini,Huracán EVO Coupe AWD,Two-seater,,automatic,gas,,,,,,,,370.0,2.0,1.0,,5.2,10.0,18.2,13.2,15.9,18.0,,,,,
2023,Lamborghini,Huracán EVO Spyder,Two-seater,,automatic,gas,,,,,,,,368.0,2.0,1.0,,5.2,10.0,18.0,13.1,15.8,18.0,,,,,
2023,Lamborghini,Huracán EVO Spyder AWD,Two-seater,,automatic,gas,,,,,,,,370.0,2.0,1.0,,5.2,10.0,18.2,13.2,15.9,18.0,,,,,
2023,Lamborghini,Urus Performante,SUV: Standard,,automatic,gas,,,,,,,,345.0,3.0,3.0,,4.0,8.0,16.6,12.5,14.8,19.0,,,,,
2023,Lamborghini,Urus S,SUV: Standard,,automatic,gas,,,,,,,,345.0,3.0,3.0,,4.0,8.0,16.6,12.5,14.8,19.0,,,,,
2023,Land Rover,Defender 90 P300,SUV: Standard,,automatic,gas,,,,,,,,289.0,4.0,7.0,,2.0,4.0,13.2,11.3,12.3,23.0,,,,,
2023,Land Rover,Defender 90 P400,SUV: Standard,,automatic,gas,,,,,,,,276.0,4.0,7.0,,3.0,6.0,12.9,10.4,11.8,24.0,,,,,
2023,Land Rover,Defender 90 5.0L V8,SUV: Standard,,automatic,gas,,,,,,,,339.0,3.0,3.0,,5.0,8.0,15.8,12.4,14.3,20.0,,,,,
2023,Land Rover,Defender 110 P300,SUV: Standard,,automatic,gas,,,,,,,,306.0,4.0,7.0,,2.0,4.0,14.2,11.7,13.0,22.0,,,,,
2023,Land Rover,Defender 110 P400,SUV: Standard,,automatic,gas,,,,,,,,276.0,4.0,7.0,,3.0,6.0,12.9,10.4,11.8,24.0,,,,,
2023,Land Rover,Defender 110 5.0L V8,SUV: Standard,,automatic,gas,,,,,,,,350.0,3.0,3.0,,5.0,8.0,16.4,12.7,14.7,19.0,,,,,
2023,Land Rover,Discovery P300,SUV: Standard,,automatic,gas,,,,,,,,271.0,4.0,7.0,,2.0,4.0,12.2,10.6,11.5,25.0,,,,,
2023,Land Rover,Discovery P360,SUV: Standard,,automatic,gas,,,,,,,,258.0,4.0,7.0,,3.0,6.0,12.1,9.3,10.9,26.0,,,,,
2023,Land Rover,Discovery Sport P250,SUV: Small,,automatic,gas,,,,,,,,271.0,4.0,7.0,,2.0,4.0,12.7,10.0,11.5,25.0,,,,,
2023,Land Rover,Range Rover P400,SUV: Standard,,automatic,gas,,,,,,,,265.0,4.0,7.0,,3.0,6.0,13.1,9.1,11.3,25.0,,,,,
2023,Land Rover,Range Rover P400 LWB,SUV: Standard,,automatic,gas,,,,,,,,265.0,4.0,7.0,,3.0,6.0,13.1,9.1,11.3,25.0,,,,,
2023,Land Rover,Range Rover P530,SUV: Standard,,automatic,gas,,,,,,,,316.0,4.0,5.0,,4.4,8.0,15.1,11.1,13.3,21.0,,,,,
2023,Land Rover,Range Rover P530 LWB,SUV: Standard,,automatic,gas,,,,,,,,314.0,4.0,5.0,,4.4,8.0,15.2,11.0,13.3,21.0,,,,,
2023,Land Rover,Range Rover Sport P360,SUV: Standard,,automatic,gas,,,,,,,,254.0,5.0,7.0,,3.0,6.0,12.3,9.0,10.8,26.0,,,,,
2023,Land Rover,Range Rover Sport HST P400,SUV: Standard,,automatic,gas,,,,,,,,265.0,4.0,7.0,,3.0,6.0,13.1,9.1,11.3,25.0,,,,,
2023,Land Rover,Range Rover Sport P530,SUV: Standard,,automatic,gas,,,,,,,,316.0,4.0,5.0,,4.4,8.0,15.1,11.1,13.3,21.0,,,,,
2023,Land Rover,Range Rover Evoque P250,SUV: Small,,automatic,gas,,,,,,,,247.0,5.0,7.0,,2.0,4.0,11.9,8.8,10.5,27.0,,,,,
2023,Land Rover,Range Rover Evoque P300,SUV: Small,,automatic,gas,,,,,,,,244.0,5.0,7.0,,2.0,4.0,11.3,9.1,10.3,27.0,,,,,
2023,Land Rover,Range Rover Velar P250,SUV: Small,,automatic,gas,,,,,,,,244.0,5.0,7.0,,2.0,4.0,11.5,9.0,10.4,27.0,,,,,
2023,Land Rover,Range Rover Velar P340,SUV: Small,,automatic,gas,,,,,,,,248.0,5.0,7.0,,3.0,6.0,11.8,9.0,10.5,27.0,,,,,
2023,Land Rover,Range Rover Velar P400,SUV: Small,,automatic,gas,,,,,,,,265.0,4.0,7.0,,3.0,6.0,12.6,9.5,11.2,25.0,,,,,
2023,Lexus,ES 250 AWD,Mid-size,,automatic,gas,,,,,,,,195.0,6.0,6.0,,2.5,4.0,9.5,7.0,8.4,34.0,,,,,
2023,Lexus,ES 300h,Mid-size,,automatic,gas,,,,,,,,124.0,8.0,7.0,,2.5,4.0,5.5,5.2,5.3,53.0,,,,,
2023,Lexus,ES 350,Mid-size,,automatic,gas,,,,,,,,214.0,5.0,5.0,,3.5,6.0,10.7,7.3,9.2,31.0,,,,,
2023,Lexus,ES 350 F SPORT,Mid-size,,automatic,gas,,,,,,,,219.0,5.0,5.0,,3.5,6.0,10.9,7.5,9.4,30.0,,,,,
2023,Lexus,GX 460,SUV: Standard,,automatic,gas,,,,,,,,337.0,3.0,3.0,,4.6,8.0,16.2,12.3,14.5,19.0,,,,,
2023,Lexus,IS 300,Compact,,automatic,gas,,,,,,,,221.0,5.0,5.0,,2.0,4.0,11.0,7.6,9.5,30.0,,,,,
2023,Lexus,IS 300 AWD,Compact,,automatic,gas,,,,,,,,253.0,5.0,5.0,,3.5,6.0,12.2,9.0,10.8,26.0,,,,,
2023,Lexus,IS 350 AWD,Compact,,automatic,gas,,,,,,,,253.0,5.0,5.0,,3.5,6.0,12.2,9.0,10.8,26.0,,,,,
2023,Lexus,IS 500,Compact,,automatic,gas,,,,,,,,280.0,4.0,5.0,,5.0,8.0,14.1,9.3,11.9,24.0,,,,,
2023,Lexus,LC 500,Subcompact,,automatic,gas,,,,,,,,294.0,4.0,5.0,,5.0,8.0,15.1,9.6,12.6,22.0,,,,,
2023,Lexus,LC 500 Convertible,Minicompact,,automatic,gas,,,,,,,,304.0,4.0,5.0,,5.0,8.0,16.0,9.5,13.0,22.0,,,,,
2023,Lexus,LC 500h,Subcompact,,automatic,gas,,,,,,,,189.0,6.0,7.0,,3.5,6.0,9.0,7.1,8.1,35.0,,,,,
2023,Lexus,LS 500 AWD,Mid-size,,automatic,gas,,,,,,,,270.0,4.0,5.0,,3.4,6.0,13.8,8.7,11.2,25.0,,,,,
2023,Lexus,LS 500h AWD,Mid-size,,automatic,gas,,,,,,,,217.0,5.0,7.0,,3.5,6.0,10.1,8.1,9.2,31.0,,,,,
2023,Lexus,LX 600,SUV: Standard,,automatic,gas,,,,,,,,298.0,4.0,5.0,,3.4,6.0,14.2,10.8,12.7,22.0,,,,,
2023,Lexus,NX 250 AWD,SUV: Small,,automatic,gas,,,,,,,,198.0,6.0,6.0,,2.5,4.0,9.4,7.4,8.4,34.0,,,,,
2023,Lexus,NX 350 AWD,SUV: Small,,automatic,gas,,,,,,,,221.0,5.0,7.0,,2.4,4.0,10.5,8.3,9.5,30.0,,,,,
2023,Lexus,NX 350 AWD F SPORT,SUV: Small,,automatic,gas,,,,,,,,222.0,5.0,7.0,,2.4,4.0,10.5,8.4,9.5,30.0,,,,,
2023,Lexus,NX 350h AWD,SUV: Small,,automatic,gas,,,,,,,,139.0,7.0,7.0,,2.5,4.0,5.7,6.4,6.0,47.0,,,,,
2023,Lexus,RC 300 AWD,Subcompact,,automatic,gas,,,,,,,,253.0,5.0,5.0,,3.5,6.0,12.2,9.0,10.8,26.0,,,,,
2023,Lexus,RC 350 AWD,Subcompact,,automatic,gas,,,,,,,,253.0,5.0,5.0,,3.5,6.0,12.2,9.0,10.8,26.0,,,,,
2023,Lexus,RC F,Subcompact,,automatic,gas,,,,,,,,285.0,4.0,5.0,,5.0,8.0,14.4,9.6,12.2,23.0,,,,,
2023,Lexus,RX 350 AWD,SUV: Small,,automatic,gas,,,,,,,,231.0,5.0,7.0,,2.4,4.0,11.2,8.4,9.9,29.0,,,,,
2023,Lexus,RX 350h AWD,SUV: Small,,automatic,gas,,,,,,,,151.0,7.0,7.0,,2.5,4.0,6.3,6.8,6.5,43.0,,,,,
2023,Lexus,RX 500h AWD,SUV: Small,,automatic,gas,,,,,,,,199.0,6.0,7.0,,2.4,4.0,8.7,8.4,8.6,33.0,,,,,
2023,Lexus,UX 250h AWD,Compact,,automatic,gas,,,,,,,,140.0,7.0,7.0,,2.0,4.0,5.7,6.2,6.0,47.0,,,,,
2023,Lincoln,Aviator AWD,SUV: Standard,,automatic,gas,,,,,,,,280.0,4.0,5.0,,3.0,6.0,13.7,9.7,11.9,24.0,,,,,
2023,Lincoln,Aviator AWD (Without Stop-Start),SUV: Standard,,automatic,gas,,,,,,,,292.0,4.0,5.0,,3.0,6.0,14.7,9.8,12.5,23.0,,,,,
2023,Lincoln,Corsair AWD,SUV: Small,,automatic,gas,,,,,,,,232.0,5.0,7.0,,2.0,4.0,11.2,8.3,9.9,29.0,,,,,
2023,Lincoln,Nautilus AWD,SUV: Small,,automatic,gas,,,,,,,,249.0,5.0,6.0,,2.0,4.0,11.6,9.4,10.6,27.0,,,,,
2023,Lincoln,Nautilus AWD,SUV: Small,,automatic,gas,,,,,,,,249.0,5.0,6.0,,2.0,4.0,11.5,9.4,10.6,27.0,,,,,
2023,Lincoln,Nautilus AWD,SUV: Small,,automatic,gas,,,,,,,,262.0,4.0,6.0,,2.7,6.0,12.7,9.3,11.2,25.0,,,,,
2023,Lincoln,Navigator 4X4,SUV: Standard,,automatic,gas,,,,,,,,310.0,4.0,6.0,,3.5,6.0,15.2,10.8,13.2,21.0,,,,,
2023,Lincoln,Navigator 4X4 (Without Stop-Start),SUV: Standard,,automatic,gas,,,,,,,,320.0,3.0,6.0,,3.5,6.0,15.7,11.1,13.6,21.0,,,,,
2023,Maserati,Ghibli GT,Mid-size,,automatic,gas,,,,,,,,271.0,4.0,3.0,,3.0,6.0,13.4,9.4,11.6,24.0,,,,,
2023,Maserati,Ghibli Modena,Mid-size,,automatic,gas,,,,,,,,271.0,4.0,3.0,,3.0,6.0,13.4,9.4,11.6,24.0,,,,,
2023,Maserati,Ghibli Modena AWD,Mid-size,,automatic,gas,,,,,,,,284.0,4.0,3.0,,3.0,6.0,14.1,9.5,12.0,24.0,,,,,
2023,Maserati,Ghibli Trofeo,Mid-size,,automatic,gas,,,,,,,,348.0,3.0,1.0,,3.8,8.0,17.4,11.9,14.9,19.0,,,,,
2023,Maserati,Grecale GT,SUV: Small,,automatic,gas,,,,,,,,218.0,5.0,5.0,,2.0,4.0,10.6,8.0,9.4,30.0,,,,,
2023,Maserati,Grecale Modena,SUV: Small,,automatic,gas,,,,,,,,218.0,5.0,5.0,,2.0,4.0,10.6,8.0,9.4,30.0,,,,,
2023,Maserati,Grecale Trofeo,SUV: Small,,automatic,gas,,,,,,,,268.0,4.0,5.0,,3.0,6.0,13.3,9.5,11.6,24.0,,,,,
2023,Maserati,Levante GT,SUV: Standard,,automatic,gas,,,,,,,,308.0,4.0,3.0,,3.0,6.0,15.1,10.9,13.2,21.0,,,,,
2023,Maserati,Levante Modena,SUV: Standard,,automatic,gas,,,,,,,,308.0,4.0,3.0,,3.0,6.0,15.1,10.9,13.2,21.0,,,,,
2023,Maserati,Levante Modena V8,SUV: Standard,,automatic,gas,,,,,,,,349.0,3.0,1.0,,3.8,8.0,17.4,12.0,15.0,19.0,,,,,
2023,Maserati,Levante Trofeo,SUV: Standard,,automatic,gas,,,,,,,,349.0,3.0,1.0,,3.8,8.0,17.4,12.0,15.0,19.0,,,,,
2023,Maserati,MC20,Two-seater,,automatic,gas,,,,,,,,295.0,4.0,5.0,,3.0,6.0,15.4,9.5,12.8,22.0,,,,,
2023,Maserati,MC20 Spyder,Two-seater,,automatic,gas,,,,,,,,299.0,4.0,5.0,,3.0,6.0,15.6,9.4,12.8,22.0,,,,,
2023,Maserati,Quattroporte GT,Full-size,,automatic,gas,,,,,,,,281.0,4.0,3.0,,3.0,6.0,14.4,9.3,12.1,23.0,,,,,
2023,Maserati,Quattroporte Modena,Full-size,,automatic,gas,,,,,,,,281.0,4.0,3.0,,3.0,6.0,14.4,9.3,12.1,23.0,,,,,
2023,Maserati,Quattroporte Modena AWD,Full-size,,automatic,gas,,,,,,,,284.0,4.0,3.0,,3.0,6.0,14.1,9.5,12.0,24.0,,,,,
2023,Maserati,Quattroporte Trofeo,Full-size,,automatic,gas,,,,,,,,348.0,3.0,1.0,,3.8,8.0,17.4,11.9,14.9,19.0,,,,,
2023,Mazda,CX-30 4WD,SUV: Small,,automatic,gas,,,,,,,,202.0,5.0,7.0,,2.0,4.0,9.4,7.7,8.6,33.0,,,,,
2023,Mazda,CX-30 4WD,SUV: Small,,automatic,gas,,,,,,,,192.0,6.0,7.0,,2.5,4.0,9.0,7.1,8.2,34.0,,,,,
2023,Mazda,CX-30 Turbo 4WD,SUV: Small,,automatic,gas,,,,,,,,220.0,5.0,5.0,,2.5,4.0,10.5,7.9,9.3,30.0,,,,,
2023,Mazda,CX-5 4WD,SUV: Small,,automatic,gas,,,,,,,,209.0,5.0,6.0,,2.5,4.0,9.8,7.9,9.0,31.0,,,,,
2023,Mazda,CX-5 Turbo 4WD,SUV: Small,,automatic,gas,,,,,,,,230.0,5.0,5.0,,2.5,4.0,10.8,8.7,9.8,29.0,,,,,
2023,Mazda,CX-50 4WD,SUV: Small,,automatic,gas,,,,,,,,209.0,5.0,7.0,,2.5,4.0,9.7,7.9,8.9,32.0,,,,,
2023,Mazda,CX-50 Turbo 4WD,SUV: Small,,automatic,gas,,,,,,,,220.0,5.0,3.0,,2.5,4.0,10.4,8.1,9.4,30.0,,,,,
2023,Mazda,CX-9 4WD,SUV: Small,,automatic,gas,,,,,,,,245.0,5.0,5.0,,2.5,4.0,11.6,9.1,10.5,27.0,,,,,
2023,Mazda,Mazda3 4-Door,Compact,,automatic,gas,,,,,,,,178.0,6.0,7.0,,2.0,4.0,8.4,6.6,7.6,37.0,,,,,
2023,Mazda,Mazda3 4-Door (SIL),Compact,,manual,gas,,,,,,,,180.0,6.0,7.0,,2.0,4.0,8.7,6.4,7.7,37.0,,,,,
2023,Mazda,Mazda3 4-Door,Compact,,automatic,gas,,,,,,,,179.0,6.0,7.0,,2.5,4.0,8.6,6.4,7.6,37.0,,,,,
2023,Mazda,Mazda3 4-Door 4WD,Compact,,automatic,gas,,,,,,,,185.0,6.0,7.0,,2.5,4.0,8.8,6.6,7.9,36.0,,,,,
2023,Mazda,Mazda3 4-Door Turbo 4WD,Compact,,automatic,gas,,,,,,,,207.0,5.0,5.0,,2.5,4.0,10.1,7.3,8.8,32.0,,,,,
2023,Mazda,Mazda3 5-Door,Mid-size,,automatic,gas,,,,,,,,181.0,6.0,7.0,,2.0,4.0,8.6,6.7,7.7,37.0,,,,,
2023,Mazda,Mazda3 5-Door (SIL),Mid-size,,manual,gas,,,,,,,,181.0,6.0,7.0,,2.0,4.0,8.7,6.6,7.8,36.0,,,,,
2023,Mazda,Mazda3 5-Door,Mid-size,,automatic,gas,,,,,,,,183.0,6.0,7.0,,2.5,4.0,8.7,6.7,7.8,36.0,,,,,
2023,Mazda,Mazda3 5-Door (SIL),Mid-size,,manual,gas,,,,,,,,184.0,6.0,7.0,,2.5,4.0,9.0,6.4,7.8,36.0,,,,,
2023,Mazda,Mazda3 5-Door 4WD,Mid-size,,automatic,gas,,,,,,,,190.0,6.0,7.0,,2.5,4.0,9.0,7.0,8.1,35.0,,,,,
2023,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,,automatic,gas,,,,,,,,209.0,5.0,5.0,,2.5,4.0,10.1,7.5,8.9,32.0,,,,,
2023,Mazda,MX-5,Two-seater,,automatic,gas,,,,,,,,186.0,6.0,3.0,,2.0,4.0,9.0,6.6,7.9,36.0,,,,,
2023,Mazda,MX-5 (SIL),Two-seater,,manual,gas,,,,,,,,189.0,6.0,3.0,,2.0,4.0,9.0,7.0,8.1,35.0,,,,,
2023,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,,automatic,gas,,,,,,,,268.0,4.0,5.0,,3.0,6.0,13.3,9.2,11.4,25.0,,,,,
2023,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,,automatic,gas,,,,,,,,257.0,5.0,5.0,,3.0,6.0,12.9,8.7,11.0,26.0,,,,,
2023,Mercedes-Benz,AMG C 43 4MATIC Sedan,Compact,,automatic,gas,,,,,,,,251.0,5.0,6.0,,2.0,4.0,12.1,9.0,10.7,26.0,,,,,
2023,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Compact,,automatic,gas,,,,,,,,232.0,5.0,5.0,,2.0,4.0,11.4,8.1,9.9,29.0,,,,,
2023,Mercedes-Benz,AMG CLA 45 4MATIC Coupe,Compact,,automatic,gas,,,,,,,,241.0,5.0,3.0,,2.0,4.0,12.0,8.3,10.3,27.0,,,,,
2023,Mercedes-Benz,AMG CLS 53 4MATIC+ Coupe,Compact,,automatic,gas,,,,,,,,241.0,5.0,6.0,,3.0,6.0,11.6,8.8,10.3,27.0,,,,,
2023,Mercedes-Benz,AMG E 53 4MATIC+ Sedan,Mid-size,,automatic,gas,,,,,,,,227.0,5.0,6.0,,3.0,6.0,11.0,8.1,9.7,29.0,,,,,
2023,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,,automatic,gas,,,,,,,,242.0,5.0,6.0,,3.0,6.0,11.6,8.7,10.3,27.0,,,,,
2023,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,,automatic,gas,,,,,,,,238.0,5.0,6.0,,3.0,6.0,11.5,8.5,10.2,28.0,,,,,
2023,Mercedes-Benz,AMG E 63 4MATIC+ All-Terrain Wagon,Station wagon: Mid-size,,automatic,gas,,,,,,,,312.0,4.0,5.0,,4.0,8.0,15.6,8.4,12.3,23.0,,,,,
2023,Mercedes-Benz,AMG E 63 S 4MATIC+ Sedan,Mid-size,,automatic,gas,,,,,,,,296.0,4.0,5.0,,4.0,8.0,14.8,9.9,12.6,22.0,,,,,
2023,Mercedes-Benz,AMG G 63 SUV,SUV: Standard,,automatic,gas,,,,,,,,415.0,1.0,3.0,,4.0,8.0,19.5,15.5,17.7,16.0,,,,,
2023,Mercedes-Benz,AMG G 63 4x4 Squared SUV,SUV: Standard,,automatic,gas,,,,,,,,508.0,1.0,3.0,,4.0,8.0,23.5,19.4,21.7,13.0,,,,,
2023,Mercedes-Benz,AMG GLA 35 4MATIC SUV,Station wagon: Small,,automatic,gas,,,,,,,,222.0,5.0,5.0,,2.0,4.0,10.7,8.0,9.5,30.0,,,,,
2023,Mercedes-Benz,AMG GLA 45 4MATIC SUV,Station wagon: Small,,automatic,gas,,,,,,,,256.0,5.0,3.0,,2.0,4.0,12.2,9.3,10.9,26.0,,,,,
2023,Mercedes-Benz,AMG GLB 35 4MATIC SUV,Station wagon: Mid-size,,automatic,gas,,,,,,,,238.0,5.0,5.0,,2.0,4.0,11.3,8.7,10.2,28.0,,,,,
2023,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,SUV: Small,,automatic,gas,,,,,,,,274.0,4.0,5.0,,3.0,6.0,13.5,9.7,11.8,24.0,,,,,
2023,Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,SUV: Standard,,automatic,gas,,,,,,,,284.0,4.0,6.0,,3.0,6.0,13.4,10.7,12.2,23.0,,,,,
2023,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,SUV: Standard,,automatic,gas,,,,,,,,277.0,4.0,6.0,,3.0,6.0,13.1,10.4,11.9,24.0,,,,,
2023,Mercedes-Benz,AMG GLE 63 S 4MATIC+ SUV,SUV: Standard,,automatic,gas,,,,,,,,343.0,3.0,5.0,,4.0,8.0,16.3,12.6,14.7,19.0,,,,,
2023,Mercedes-Benz,AMG GLE 63 S 4MATIC+ Coupe,SUV: Standard,,automatic,gas,,,,,,,,347.0,3.0,5.0,,4.0,8.0,16.5,12.8,14.8,19.0,,,,,
2023,Mercedes-Benz,AMG GLS 63 4MATIC+ SUV,SUV: Standard,,automatic,gas,,,,,,,,354.0,3.0,5.0,,4.0,8.0,16.6,13.2,15.1,19.0,,,,,
2023,Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,Compact,,automatic,gas,,,,,,,,262.0,4.0,6.0,,3.0,6.0,12.3,9.8,11.2,25.0,,,,,
2023,Mercedes-Benz,AMG GT 63 4MATIC+ Coupe,Compact,,automatic,gas,,,,,,,,329.0,3.0,5.0,,4.0,8.0,16.1,11.4,14.0,20.0,,,,,
2023,Mercedes-Benz,AMG GT 63 S 4MATIC+ Coupe,Compact,,automatic,gas,,,,,,,,329.0,3.0,5.0,,4.0,8.0,16.1,11.4,14.0,20.0,,,,,
2023,Mercedes-Benz,AMG SL 63 4MATIC+ Roadster,Minicompact,,automatic,gas,,,,,,,,360.0,2.0,5.0,,4.0,8.0,18.2,11.8,15.3,18.0,,,,,
2023,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,,automatic,gas,,,,,,,,223.0,5.0,6.0,,2.0,4.0,11.0,7.8,9.5,30.0,,,,,
2023,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,,automatic,gas,,,,,,,,218.0,5.0,6.0,,2.0,4.0,10.7,7.6,9.3,30.0,,,,,
2023,Mercedes-Benz,C 300 4MATIC Sedan,Compact,,automatic,gas,,,,,,,,201.0,6.0,7.0,,2.0,4.0,9.8,7.1,8.6,33.0,,,,,
2023,Mercedes-Benz,CLA 250 4MATIC Coupe,Compact,,automatic,gas,,,,,,,,200.0,6.0,5.0,,2.0,4.0,9.8,7.0,8.6,33.0,,,,,
2023,Mercedes-Benz,CLS 450 4MATIC Coupe,Compact,,automatic,gas,,,,,,,,229.0,5.0,6.0,,3.0,6.0,11.0,8.2,9.7,29.0,,,,,
2023,Mercedes-Benz,E 350 4MATIC Sedan,Mid-size,,automatic,gas,,,,,,,,228.0,5.0,6.0,,2.0,4.0,11.2,8.0,9.7,29.0,,,,,
2023,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,,automatic,gas,,,,,,,,233.0,5.0,6.0,,3.0,6.0,11.2,8.4,9.9,29.0,,,,,
2023,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,,automatic,gas,,,,,,,,225.0,5.0,6.0,,3.0,6.0,11.0,8.0,9.6,29.0,,,,,
2023,Mercedes-Benz,E 450 4MATIC Sedan,Mid-size,,automatic,gas,,,,,,,,219.0,5.0,6.0,,3.0,6.0,10.6,7.8,9.3,30.0,,,,,
2023,Mercedes-Benz,E 450 4MATIC All-Terrain Wagon,Station wagon: Mid-size,,automatic,gas,,,,,,,,233.0,5.0,6.0,,3.0,6.0,11.4,8.3,10.0,28.0,,,,,
2023,Mercedes-Benz,G 550 SUV,SUV: Standard,,automatic,gas,,,,,,,,383.0,2.0,3.0,,4.0,8.0,17.9,14.4,16.3,17.0,,,,,
2023,Mercedes-Benz,GLA 250 4MATIC SUV,SUV: Small,,automatic,gas,,,,,,,,210.0,5.0,5.0,,2.0,4.0,10.3,7.3,9.0,31.0,,,,,
2023,Mercedes-Benz,GLB 250 4MATIC SUV,SUV: Small,,automatic,gas,,,,,,,,221.0,5.0,5.0,,2.0,4.0,10.7,7.9,9.4,30.0,,,,,
2023,Mercedes-Benz,GLC 300 4MATIC SUV,SUV: Small,,automatic,gas,,,,,,,,229.0,5.0,7.0,,2.0,4.0,10.4,9.1,9.8,29.0,,,,,
2023,Mercedes-Benz,GLC 300 4MATIC Coupe,SUV: Small,,automatic,gas,,,,,,,,253.0,5.0,6.0,,2.0,4.0,12.2,9.2,10.9,26.0,,,,,
2023,Mercedes-Benz,GLE 350 4MATIC SUV,SUV: Standard,,automatic,gas,,,,,,,,257.0,5.0,5.0,,2.0,4.0,12.1,9.6,11.0,26.0,,,,,
2023,Mercedes-Benz,GLE 450 4MATIC SUV,SUV: Standard,,automatic,gas,,,,,,,,245.0,5.0,6.0,,3.0,6.0,11.5,9.3,10.5,27.0,,,,,
